OBJECT_ID,TOP_TRAFFIC_ACCIDENT_OFFENSE,DRIVER_ACTION
133172,ACCIDENT,FOLLOWED TOO CLOSELY
133173,ACCIDENT,FOLLOWED TOO CLOSELY
133175,HIT & RUN,  
133174,ACCIDENT,CARELESS DRIVING
133176,ACCIDENT,FAILED TO YIELD ROW
133179,ACCIDENT,CARELESS DRIVING
137539,ACCIDENT,FOLLOWED TOO CLOSELY
133593,ACCIDENT,FOLLOWED TOO CLOSELY
133594,ACCIDENT,FAILED TO YIELD ROW
138734,ACCIDENT,FOLLOWED TOO CLOSELY
133180,ACCIDENT,CARELESS DRIVING
133596,ACCIDENT,OTHER
133597,ACCIDENT,IMPROPER BACKING
133605,HIT & RUN,LANE VIOLATION
129763,HIT & RUN,CARELESS DRIVING
138735,ACCIDENT,FOLLOWED TOO CLOSELY
133600,ACCIDENT,OTHER
133601,ACCIDENT,FOLLOWED TOO CLOSELY
133602,ACCIDENT,RECKLESS DRIVING
133603,ACCIDENT,FAILED TO YIELD ROW
133604,ACCIDENT,CARELESS DRIVING
133607,HIT & RUN,CARELESS DRIVING
138736,ACCIDENT,TURNED FROM WRONG LANE OR POSITION
133606,ACCIDENT,CARELESS DRIVING
133609,ACCIDENT,  
133608,POLICE,FOLLOWED TOO CLOSELY
127133,HIT & RUN,CARELESS DRIVING
138737,ACCIDENT,FOLLOWED TOO CLOSELY
133610,ACCIDENT,CARELESS DRIVING
133611,HIT & RUN,CARELESS DRIVING
133612,ACCIDENT,FOLLOWED TOO CLOSELY
133613,ACCIDENT,FAILED TO YIELD ROW
133614,ACCIDENT,FAILED TO YIELD ROW
138738,ACCIDENT,CARELESS DRIVING
133615,ACCIDENT,RECKLESS DRIVING
133616,ACCIDENT,FOLLOWED TOO CLOSELY
133617,ACCIDENT,LANE VIOLATION
127139,ACCIDENT,FOLLOWED TOO CLOSELY
133618,ACCIDENT,TURNED FROM WRONG LANE OR POSITION
138739,ACCIDENT,FOLLOWED TOO CLOSELY
133619,HIT & RUN,  
127132,ACCIDENT,LANE VIOLATION
127136,HIT & RUN,CARELESS DRIVING
136096,ACCIDENT,CARELESS DRIVING
137004,ACCIDENT,RECKLESS DRIVING
127134,ACCIDENT,CARELESS DRIVING
127135,HIT & RUN,OTHER
127137,HIT & RUN,TURNED FROM WRONG LANE OR POSITION
137526,ACCIDENT,CARELESS DRIVING
127138,ACCIDENT,OTHER
137005,ACCIDENT,CARELESS DRIVING
127140,ACCIDENT,FAILED TO YIELD ROW
127141,HIT & RUN,RECKLESS DRIVING
127142,ACCIDENT,OTHER IMPROPER TURNS
127143,ACCIDENT,FOLLOWED TOO CLOSELY
127144,ACCIDENT,OTHER
127145,ACCIDENT,OTHER
132763,HIT & RUN,OTHER
137006,ACCIDENT,FOLLOWED TOO CLOSELY
127146,ACCIDENT,LANE VIOLATION
127147,ACCIDENT,DISREGARD STOP SIGN
133881,HIT & RUN,IMPROPER BACKING
127149,HIT & RUN,FOLLOWED TOO CLOSELY
127148,HIT & RUN,FOLLOWED TOO CLOSELY
137007,HIT & RUN,  
127592,HIT & RUN,LANE VIOLATION
127150,ACCIDENT,CARELESS DRIVING
127151,HIT & RUN,FOLLOWED TOO CLOSELY
127157,HIT & RUN,CARELESS DRIVING
137008,ACCIDENT,CARELESS DRIVING
127154,HIT & RUN,CARELESS DRIVING
127153,DUI/DUID,FOLLOWED TOO CLOSELY
127155,ACCIDENT,IMPROPER BACKING
138575,HIT & RUN,LANE VIOLATION
127591,HIT & RUN,LANE VIOLATION
127158,DUI/DUID,CARELESS DRIVING
127574,HIT & RUN,RECKLESS DRIVING
127575,ACCIDENT,IMPROPER TURN
127576,HIT & RUN,IMPROPER BACKING
127596,HIT & RUN,CARELESS DRIVING
127577,DUI/DUID,  
135610,ACCIDENT,OTHER IMPROPER TURNS
127578,ACCIDENT,LANE VIOLATION
127579,HIT & RUN,CARELESS DRIVING
127580,HIT & RUN,  
138573,HIT & RUN,CARELESS DRIVING
127581,HIT & RUN,FAILED TO STOP AT SIGNAL
127582,ACCIDENT,LANE VIOLATION
127583,SBI,FAILED TO YIELD ROW
127584,ACCIDENT,FAILED TO YIELD ROW
128913,HIT & RUN,  
127585,HIT & RUN,CARELESS DRIVING
127586,ACCIDENT,CARELESS DRIVING
138574,DUI/DUID,CARELESS DRIVING
127587,HIT & RUN,  
127588,HIT & RUN,OTHER
127589,POLICE,FAILED TO STOP AT SIGNAL
127593,ACCIDENT,IMPROPER BACKING
127594,ACCIDENT,FAILED TO STOP AT SIGNAL
127595,ACCIDENT,CARELESS DRIVING
127598,HIT & RUN,IMPROPER BACKING
138576,ACCIDENT,DISREGARDED OTHER DEVICE
135338,HIT & RUN,CARELESS DRIVING
127597,ACCIDENT,CARELESS DRIVING
127600,ACCIDENT,CARELESS DRIVING
138577,ACCIDENT,LANE VIOLATION
130180,HIT & RUN,LANE VIOLATION
128022,HIT & RUN,LANE VIOLATION
127601,HIT & RUN,IMPROPER TURN
128019,ACCIDENT,CARELESS DRIVING
128020,HIT & RUN,FAILED TO STOP AT SIGNAL
128021,ACCIDENT,FAILED TO YIELD ROW
133877,HIT & RUN,EXCEED SAFE/POSTED SPEED
128023,ACCIDENT,LANE VIOLATION
128024,ACCIDENT,  
128026,HIT & RUN,  
128030,ACCIDENT,IMPROPER BACKING
128025,ACCIDENT,CARELESS DRIVING
128027,HIT & RUN,IMPROPER BACKING
133878,ACCIDENT,FOLLOWED TOO CLOSELY
128028,ACCIDENT,FOLLOWED TOO CLOSELY
136097,ACCIDENT,FOLLOWED TOO CLOSELY
128035,HIT & RUN,CARELESS DRIVING
128031,ACCIDENT,FAILED TO YIELD ROW
133879,ACCIDENT,LANE VIOLATION
128034,HIT & RUN,FAILED TO YIELD ROW
128032,HIT & RUN,LANE VIOLATION
128033,ACCIDENT,CARELESS DRIVING
128039,HIT & RUN,CARELESS DRIVING
128036,ACCIDENT,FAILED TO YIELD ROW
133880,ACCIDENT,  
128037,ACCIDENT,RECKLESS DRIVING
128038,ACCIDENT,FAILED TO STOP AT SIGNAL
128040,ACCIDENT,LANE VIOLATION
128041,ACCIDENT,OTHER
128042,ACCIDENT,IMPROPER BACKING
128043,DUI/DUID,CARELESS DRIVING
128457,HIT & RUN,LANE VIOLATION
128044,ACCIDENT,FAILED TO YIELD ROW
128045,HIT & RUN,IMPROPER BACKING
128458,ACCIDENT,CARELESS DRIVING
128459,ACCIDENT,CARELESS DRIVING
128460,ACCIDENT,OTHER
128461,DUI/DUID,CARELESS DRIVING
128462,ACCIDENT,FAILED TO STOP AT SIGNAL
137025,ACCIDENT,IMPROPER TURN
128463,HIT & RUN,  
128465,HIT & RUN,CARELESS DRIVING
128464,HIT & RUN,CARELESS DRIVING
135065,HIT & RUN,RECKLESS DRIVING
128466,DUI/DUID,CARELESS DRIVING
135064,DUI/DUID,CARELESS DRIVING
128467,HIT & RUN,DISREGARD STOP SIGN
128468,HIT & RUN,LANE VIOLATION
128469,HIT & RUN,LANE VIOLATION
136241,ACCIDENT,FAILED TO YIELD ROW
128470,ACCIDENT,OTHER
128471,ACCIDENT,FAILED TO YIELD ROW
128472,ACCIDENT,LANE VIOLATION
127613,HIT & RUN,CARELESS DRIVING
128888,HIT & RUN,IMPROPER BACKING
128483,HIT & RUN,CARELESS DRIVING
128473,ACCIDENT,OTHER
128474,ACCIDENT,FOLLOWED TOO CLOSELY
135066,HIT & RUN,CARELESS DRIVING
128476,ACCIDENT,FAILED TO YIELD ROW
128477,ACCIDENT,OTHER
136098,HIT & RUN,IMPROPER BACKING
128478,ACCIDENT,FOLLOWED TOO CLOSELY
128479,ACCIDENT,CARELESS DRIVING
128480,ACCIDENT,IMPROPER BACKING
135067,HIT & RUN,RECKLESS DRIVING
128481,HIT & RUN,IMPROPER TURN
128482,SBI,FAILED TO YIELD ROW
128887,ACCIDENT,FOLLOWED TOO CLOSELY
128891,HIT & RUN,CARELESS DRIVING
136240,ACCIDENT,FOLLOWED TOO CLOSELY
128889,ACCIDENT,FAILED TO YIELD ROW
128890,HIT & RUN,OTHER
128893,ACCIDENT,LANE VIOLATION
128892,ACCIDENT,CARELESS DRIVING
128896,ACCIDENT,  
128894,ACCIDENT,CARELESS DRIVING
128897,ACCIDENT,FAILED TO YIELD ROW
128895,ACCIDENT,OTHER
136242,HIT & RUN,  
128899,HIT & RUN,CARELESS DRIVING
128912,HIT & RUN,CARELESS DRIVING
128900,ACCIDENT,FOLLOWED TOO CLOSELY
128898,ACCIDENT,FAILED TO STOP AT SIGNAL
128901,ACCIDENT,LANE VIOLATION
128902,HIT & RUN,FOLLOWED TOO CLOSELY
136243,HIT & RUN,CARELESS DRIVING
128903,ACCIDENT,CARELESS DRIVING
128904,ACCIDENT,FAILED TO YIELD ROW
128905,ACCIDENT,CARELESS DRIVING
128906,HIT & RUN,OTHER
136244,HIT & RUN,  
128907,HIT & RUN,  
128908,DUI/DUID,  
128909,HIT & RUN,  
128910,SBI,CARELESS DRIVING
128911,ACCIDENT,FOLLOWED TOO CLOSELY
136245,ACCIDENT,CARELESS DRIVING
129315,ACCIDENT,IMPROPER TURN
129317,HIT & RUN,OTHER
129314,HIT & RUN,CARELESS DRIVING
129316,ACCIDENT,CARELESS DRIVING
129318,ACCIDENT,OTHER
137422,HIT & RUN,IMPROPER BACKING
129319,ACCIDENT,IMPROPER TURN
129320,ACCIDENT,TURNED FROM WRONG LANE OR POSITION
129321,ACCIDENT,FOLLOWED TOO CLOSELY
129322,ACCIDENT,FOLLOWED TOO CLOSELY
129323,ACCIDENT,OTHER
129325,ACCIDENT,FAILED TO YIELD ROW
129326,HIT & RUN,FOLLOWED TOO CLOSELY
129327,ACCIDENT,FAILED TO STOP AT SIGNAL
129328,ACCIDENT,FOLLOWED TOO CLOSELY
129329,SBI,OTHER
137424,ACCIDENT,SIGNALING VIOLATION
129330,HIT & RUN,  
129331,ACCIDENT,FOLLOWED TOO CLOSELY
129332,HIT & RUN,CARELESS DRIVING
129333,ACCIDENT,LANE VIOLATION
131470,HIT & RUN,FOLLOWED TOO CLOSELY
129334,HIT & RUN,RECKLESS DRIVING
137425,HIT & RUN,  
129335,ACCIDENT,OTHER
129336,HIT & RUN,LANE VIOLATION
129337,ACCIDENT,LANE VIOLATION
129338,ACCIDENT,FAILED TO YIELD ROW
129339,HIT & RUN,CARELESS DRIVING
137801,HIT & RUN,CARELESS DRIVING
129340,HIT & RUN,RECKLESS DRIVING
129740,HIT & RUN,  
129741,ACCIDENT,OTHER
129742,ACCIDENT,CARELESS DRIVING
129743,ACCIDENT,CARELESS DRIVING
138985,HIT & RUN,CARELESS DRIVING
129744,ACCIDENT,OTHER
131906,HIT & RUN,FAILED TO YIELD ROW
129745,SBI,OTHER
129746,ACCIDENT,OTHER
130621,HIT & RUN,CARELESS DRIVING
129747,ACCIDENT,FAILED TO YIELD ROW
138986,ACCIDENT,CARELESS DRIVING
129753,ACCIDENT,CARELESS DRIVING
129749,ACCIDENT,FOLLOWED TOO CLOSELY
129750,ACCIDENT,OTHER
129751,ACCIDENT,FOLLOWED TOO CLOSELY
137527,ACCIDENT,FOLLOWED TOO CLOSELY
129752,HIT & RUN,FOLLOWED TOO CLOSELY
138987,ACCIDENT,FAILED TO YIELD ROW
129748,ACCIDENT,CARELESS DRIVING
129754,HIT & RUN,FOLLOWED TOO CLOSELY
129755,ACCIDENT,LANE VIOLATION
129756,ACCIDENT,CARELESS DRIVING
129757,HIT & RUN,CARELESS DRIVING
129759,ACCIDENT,FOLLOWED TOO CLOSELY
129760,ACCIDENT,CARELESS DRIVING
129761,ACCIDENT,CARELESS DRIVING
129758,ACCIDENT,FOLLOWED TOO CLOSELY
138989,ACCIDENT,FOLLOWED TOO CLOSELY
129762,HIT & RUN,CARELESS DRIVING
129764,ACCIDENT,LANE VIOLATION
129765,ACCIDENT,IMPROPER BACKING
129766,ACCIDENT,CARELESS DRIVING
138990,ACCIDENT,FAILED TO STOP AT SIGNAL
130173,ACCIDENT,IMPEDED TRAFFIC
130174,ACCIDENT,FAILED TO YIELD ROW
130178,HIT & RUN,FAILED TO YIELD ROW
133906,HIT & RUN,FOLLOWED TOO CLOSELY
130175,ACCIDENT,LANE VIOLATION
130176,ACCIDENT,TURNED FROM WRONG LANE OR POSITION
130177,ACCIDENT,LANE VIOLATION
130185,HIT & RUN,IMPROPER BACKING
131054,HIT & RUN,FOLLOWED TOO CLOSELY
133907,ACCIDENT,CARELESS DRIVING
136099,HIT & RUN,FOLLOWED TOO CLOSELY
130181,SBI,FAILED TO YIELD ROW
130182,HIT & RUN,FAILED TO STOP AT SIGNAL
130183,ACCIDENT,LANE VIOLATION
130188,ACCIDENT,  
130184,POLICE,LANE VIOLATION
133908,ACCIDENT,CARELESS DRIVING
130624,ACCIDENT,TURNED FROM WRONG LANE OR POSITION
130187,ACCIDENT,FOLLOWED TOO CLOSELY
130189,HIT & RUN,OTHER
133909,ACCIDENT,DISREGARD STOP SIGN
130199,ACCIDENT,FOLLOWED TOO CLOSELY
130186,ACCIDENT,OTHER
130191,ACCIDENT,OTHER
128114,HIT & RUN,CARELESS DRIVING
130192,HIT & RUN,FAILED TO YIELD ROW
130194,ACCIDENT,CARELESS DRIVING
133910,ACCIDENT,FOLLOWED TOO CLOSELY
130195,ACCIDENT,OTHER
130196,ACCIDENT,OTHER
130197,HIT & RUN,LANE VIOLATION
130198,ACCIDENT,FOLLOWED TOO CLOSELY
130608,ACCIDENT,LANE VIOLATION
130609,HIT & RUN,FOLLOWED TOO CLOSELY
130610,ACCIDENT,FAILED TO YIELD ROW
130193,ACCIDENT,FAILED TO STOP AT SIGNAL
135096,ACCIDENT,FOLLOWED TOO CLOSELY
130611,ACCIDENT,FAILED TO YIELD ROW
130612,ACCIDENT,OTHER
130613,ACCIDENT,LANE VIOLATION
128069,ACCIDENT,LANE VIOLATION
130614,ACCIDENT,CARELESS DRIVING
130615,ACCIDENT,FOLLOWED TOO CLOSELY
129355,HIT & RUN,IMPROPER BACKING
130616,HIT & RUN,  
135097,ACCIDENT,FAILED TO YIELD ROW
130617,ACCIDENT,FAILED TO STOP AT SIGNAL
130618,ACCIDENT,IMPROPER TURN
130619,ACCIDENT,OTHER
130620,ACCIDENT,OTHER
130627,HIT & RUN,LANE VIOLATION
135098,HIT & RUN,  
130622,ACCIDENT,OTHER
135099,HIT & RUN,CARELESS DRIVING
130625,ACCIDENT,FAILED TO STOP AT SIGNAL
130626,ACCIDENT,IMPROPER TURN
130629,HIT & RUN,IMPROPER BACKING
130628,POLICE,IMPROPER TURN
130630,DUI/DUID,CARELESS DRIVING
137528,ACCIDENT,CARELESS DRIVING
130631,ACCIDENT,FOLLOWED TOO CLOSELY
130632,HIT & RUN,  
130633,ACCIDENT,FAILED TO YIELD ROW
135474,ACCIDENT,  
130634,ACCIDENT,CARELESS DRIVING
131038,ACCIDENT,OTHER
131039,ACCIDENT,CARELESS DRIVING
137836,ACCIDENT,CARELESS DRIVING
131040,ACCIDENT,LANE VIOLATION
131041,ACCIDENT,TURNED FROM WRONG LANE OR POSITION
131042,ACCIDENT,LANE VIOLATION
136647,ACCIDENT,FAILED TO YIELD ROW
131043,ACCIDENT,LANE VIOLATION
131044,ACCIDENT,FAILED TO STOP AT SIGNAL
131047,HIT & RUN,  
131045,ACCIDENT,CARELESS DRIVING
131046,ACCIDENT,FOLLOWED TOO CLOSELY
136648,HIT & RUN,IMPROPER BACKING
131048,ACCIDENT,CARELESS DRIVING
131049,ACCIDENT,FAILED TO YIELD ROW
131050,ACCIDENT,FOLLOWED TOO CLOSELY
131051,HIT & RUN,LANE VIOLATION
131052,ACCIDENT,FAILED TO YIELD ROW
136649,ACCIDENT,FOLLOWED TOO CLOSELY
131053,ACCIDENT,IMPEDED TRAFFIC
131055,ACCIDENT,LANE VIOLATION
131056,HIT & RUN,RECKLESS DRIVING
131057,ACCIDENT,LANE VIOLATION
136650,ACCIDENT,TURNED FROM WRONG LANE OR POSITION
131058,ACCIDENT,IMPROPER BACKING
131059,ACCIDENT,FAILED TO YIELD ROW
131060,ACCIDENT,FOLLOWED TOO CLOSELY
131061,ACCIDENT,FAILED TO YIELD ROW
131062,ACCIDENT,FOLLOWED TOO CLOSELY
131063,SBI,IMPROPER BACKING
136651,ACCIDENT,FOLLOWED TOO CLOSELY
131064,ACCIDENT,FOLLOWED TOO CLOSELY
131467,ACCIDENT,CARELESS DRIVING
137835,ACCIDENT,LANE VIOLATION
131468,ACCIDENT,FAILED TO YIELD ROW
131469,POLICE,OTHER
131471,ACCIDENT,OTHER
131472,ACCIDENT,FAILED TO YIELD ROW
132346,HIT & RUN,CARELESS DRIVING
131473,HIT & RUN,LANE VIOLATION
131474,ACCIDENT,FAILED TO STOP AT SIGNAL
131475,ACCIDENT,CARELESS DRIVING
131476,ACCIDENT,LANE VIOLATION
131480,HIT & RUN,CARELESS DRIVING
137837,ACCIDENT,LANE VIOLATION
131477,ACCIDENT,OTHER
131478,ACCIDENT,FAILED TO YIELD ROW
131479,ACCIDENT,FOLLOWED TOO CLOSELY
131481,ACCIDENT,OTHER
131482,ACCIDENT,OTHER
137838,ACCIDENT,FOLLOWED TOO CLOSELY
131483,HIT & RUN,IMPROPER PASSING ON LEFT
131484,ACCIDENT,RECKLESS DRIVING
131485,HIT & RUN,  
131486,HIT & RUN,FOLLOWED TOO CLOSELY
131487,ACCIDENT,FAILED TO YIELD ROW
137839,HIT & RUN,FOLLOWED TOO CLOSELY
131488,ACCIDENT,FOLLOWED TOO CLOSELY
131489,HIT & RUN,FOLLOWED TOO CLOSELY
131900,HIT & RUN,IMPROPER BACKING
131490,ACCIDENT,FOLLOWED TOO CLOSELY
131491,HIT & RUN,CARELESS DRIVING
131492,ACCIDENT,FAILED TO YIELD ROW
137840,ACCIDENT,FOLLOWED TOO CLOSELY
131493,ACCIDENT,FOLLOWED TOO CLOSELY
131897,ACCIDENT,FAILED TO YIELD ROW
131895,ACCIDENT,FAILED TO YIELD ROW
131896,ACCIDENT,FOLLOWED TOO CLOSELY
131898,ACCIDENT,FAILED TO YIELD ROW
139026,ACCIDENT,FOLLOWED TOO CLOSELY
131899,HIT & RUN,RECKLESS DRIVING
131901,ACCIDENT,FOLLOWED TOO CLOSELY
131902,ACCIDENT,TURNED FROM WRONG LANE OR POSITION
139027,HIT & RUN,  
137846,HIT & RUN,  
131903,ACCIDENT,DISREGARD STOP SIGN
131904,ACCIDENT,IMPEDED TRAFFIC
131905,ACCIDENT,FAILED TO STOP AT SIGNAL
131907,HIT & RUN,CARELESS DRIVING
139028,ACCIDENT,  
131908,ACCIDENT,FAILED TO STOP AT SIGNAL
131909,ACCIDENT,LANE VIOLATION
131910,ACCIDENT,LANE VIOLATION
139029,ACCIDENT,FOLLOWED TOO CLOSELY
138579,HIT & RUN,CARELESS DRIVING
131911,ACCIDENT,FOLLOWED TOO CLOSELY
131913,ACCIDENT,FOLLOWED TOO CLOSELY
131915,ACCIDENT,FAILED TO YIELD ROW
131916,ACCIDENT,CARELESS DRIVING
131912,ACCIDENT,FAILED TO STOP AT SIGNAL
139403,ACCIDENT,CARELESS DRIVING
131917,HIT & RUN,  
131918,ACCIDENT,FAILED TO YIELD ROW
131919,ACCIDENT,FOLLOWED TOO CLOSELY
131920,ACCIDENT,FAILED TO YIELD ROW
131921,HIT & RUN,CARELESS DRIVING
139404,HIT & RUN,IMPROPER BACKING
134314,ACCIDENT,OTHER IMPROPER TURNS
132322,ACCIDENT,FAILED TO STOP AT SIGNAL
132323,ACCIDENT,OTHER
132324,ACCIDENT,FAILED TO STOP AT SIGNAL
132325,ACCIDENT,CARELESS DRIVING
132326,ACCIDENT,CARELESS DRIVING
132327,ACCIDENT,CARELESS DRIVING
134315,HIT & RUN,CARELESS DRIVING
132328,ACCIDENT,LANE VIOLATION
136102,ACCIDENT,FOLLOWED TOO CLOSELY
132329,ACCIDENT,LANE VIOLATION
132333,HIT & RUN,CARELESS DRIVING
132330,ACCIDENT,FAILED TO YIELD ROW
134316,HIT & RUN,CARELESS DRIVING
132332,ACCIDENT,LANE VIOLATION
132336,HIT & RUN,IMPROPER BACKING
132331,ACCIDENT,CARELESS DRIVING
132335,ACCIDENT,LANE VIOLATION
134317,HIT & RUN,  
132337,ACCIDENT,CARELESS DRIVING
132338,ACCIDENT,LANE VIOLATION
132339,ACCIDENT,FAILED TO STOP AT SIGNAL
134318,ACCIDENT,FOLLOWED TOO CLOSELY
132340,ACCIDENT,FAILED TO YIELD ROW
132341,ACCIDENT,OTHER
132343,ACCIDENT,CARELESS DRIVING
132342,ACCIDENT,OTHER
132344,ACCIDENT,FAILED TO YIELD ROW
134319,HIT & RUN,  
132345,HIT & RUN,DISREGARD STOP SIGN
132758,HIT & RUN,  
132347,ACCIDENT,EXCEED SAFE/POSTED SPEED
132348,HIT & RUN,CARELESS DRIVING
132751,ACCIDENT,FAILED TO YIELD ROW
132771,POLICE,  
133621,HIT & RUN,IMPROPER BACKING
132752,ACCIDENT,FOLLOWED TOO CLOSELY
135990,ACCIDENT,FOLLOWED TOO CLOSELY
132753,ACCIDENT,FAILED TO YIELD ROW
132767,HIT & RUN,CARELESS DRIVING
132754,ACCIDENT,FOLLOWED TOO CLOSELY
132755,ACCIDENT,FAILED TO YIELD ROW
132756,HIT & RUN,FOLLOWED TOO CLOSELY
135991,HIT & RUN,RECKLESS DRIVING
132757,ACCIDENT,OTHER
132759,ACCIDENT,FOLLOWED TOO CLOSELY
132760,ACCIDENT,FAILED TO YIELD ROW
132761,ACCIDENT,CARELESS DRIVING
135992,ACCIDENT,OTHER
132762,ACCIDENT,FAILED TO YIELD ROW
132765,ACCIDENT,LANE VIOLATION
132766,ACCIDENT,FAILED TO YIELD ROW
136355,HIT & RUN,RECKLESS DRIVING
132764,HIT & RUN,FOLLOWED TOO CLOSELY
132768,ACCIDENT,FAILED TO STOP AT SIGNAL
135339,ACCIDENT,CARELESS DRIVING
136356,ACCIDENT,FAILED TO YIELD ROW
132769,HIT & RUN,CARELESS DRIVING
132770,ACCIDENT,FAILED TO YIELD ROW
132772,ACCIDENT,FOLLOWED TOO CLOSELY
127604,HIT & RUN,OTHER
132773,HIT & RUN,CARELESS DRIVING
132774,HIT & RUN,FAILED TO STOP AT SIGNAL
136357,ACCIDENT,FAILED TO YIELD ROW
132775,ACCIDENT,OTHER
132776,ACCIDENT,CARELESS DRIVING
133182,ACCIDENT,FOLLOWED TOO CLOSELY
133181,HIT & RUN,CARELESS DRIVING
137540,ACCIDENT,FOLLOWED TOO CLOSELY
128497,HIT & RUN,OTHER
133183,HIT & RUN,OTHER
133184,ACCIDENT,CARELESS DRIVING
133185,ACCIDENT,LANE VIOLATION
133186,ACCIDENT,CARELESS DRIVING
133187,HIT & RUN,LANE VIOLATION
133188,ACCIDENT,FAILED TO YIELD ROW
133189,ACCIDENT,LANE VIOLATION
133190,ACCIDENT,FOLLOWED TOO CLOSELY
137541,HIT & RUN,CARELESS DRIVING
133191,ACCIDENT,LANE VIOLATION
133192,ACCIDENT,FAILED TO YIELD ROW
133193,ACCIDENT,FOLLOWED TOO CLOSELY
137542,HIT & RUN,CARELESS DRIVING
133194,ACCIDENT,FOLLOWED TOO CLOSELY
133195,HIT & RUN,  
136103,ACCIDENT,FAILED TO YIELD ROW
133196,ACCIDENT,FAILED TO YIELD ROW
133197,ACCIDENT,LANE VIOLATION
133199,HIT & RUN,  
137543,ACCIDENT,FOLLOWED TOO CLOSELY
133198,ACCIDENT,FOLLOWED TOO CLOSELY
133200,ACCIDENT,FAILED TO YIELD ROW
133202,ACCIDENT,FAILED TO YIELD ROW
133201,ACCIDENT,FAILED TO YIELD ROW
137544,ACCIDENT,FAILED TO YIELD ROW
133203,ACCIDENT,OTHER
133204,ACCIDENT,FOLLOWED TOO CLOSELY
133205,ACCIDENT,FOLLOWED TOO CLOSELY
133206,ACCIDENT,FOLLOWED TOO CLOSELY
133620,ACCIDENT,FOLLOWED TOO CLOSELY
133622,HIT & RUN,CARELESS DRIVING
133624,ACCIDENT,IMPROPER PASSING ON LEFT
133623,ACCIDENT,OTHER
138740,ACCIDENT,IMPROPER BACKING
133625,ACCIDENT,FOLLOWED TOO CLOSELY
133626,HIT & RUN,FOLLOWED TOO CLOSELY
133627,HIT & RUN,FAILED TO STOP AT SIGNAL
133628,HIT & RUN,IMPROPER PASSING ON RIGHT
127174,HIT & RUN,OTHER
133629,ACCIDENT,FOLLOWED TOO CLOSELY
133630,ACCIDENT,CARELESS DRIVING
133632,ACCIDENT,OTHER
133631,ACCIDENT,FAILED TO YIELD ROW
133645,HIT & RUN,OTHER
133644,ACCIDENT,OTHER
133633,ACCIDENT,FOLLOWED TOO CLOSELY
133634,HIT & RUN,FOLLOWED TOO CLOSELY
133637,ACCIDENT,LANE VIOLATION
139111,ACCIDENT,FOLLOWED TOO CLOSELY
133641,ACCIDENT,FOLLOWED TOO CLOSELY
133635,HIT & RUN,CARELESS DRIVING
133636,ACCIDENT,FOLLOWED TOO CLOSELY
133639,HIT & RUN,CARELESS DRIVING
133638,ACCIDENT,FOLLOWED TOO CLOSELY
139112,HIT & RUN,LANE VIOLATION
133640,ACCIDENT,TURNED FROM WRONG LANE OR POSITION
133642,HIT & RUN,CARELESS DRIVING
133643,ACCIDENT,FOLLOWED TOO CLOSELY
127168,HIT & RUN,  
139113,ACCIDENT,FAILED TO YIELD ROW
127160,HIT & RUN,  
127161,HIT & RUN,OTHER
133646,ACCIDENT,OTHER
127162,ACCIDENT,OTHER
127163,ACCIDENT,DISREGARD STOP SIGN
127164,ACCIDENT,FOLLOWED TOO CLOSELY
127165,ACCIDENT,LANE VIOLATION
127166,HIT & RUN,IMPROPER BACKING
127167,ACCIDENT,FOLLOWED TOO CLOSELY
137379,ACCIDENT,LANE VIOLATION
127169,ACCIDENT,CARELESS DRIVING
138581,HIT & RUN,IMPROPER BACKING
127170,ACCIDENT,FOLLOWED TOO CLOSELY
127171,ACCIDENT,CARELESS DRIVING
128057,HIT & RUN,OTHER
127172,ACCIDENT,CARELESS DRIVING
127173,ACCIDENT,EXCEED SAFE/POSTED SPEED
137380,ACCIDENT,FOLLOWED TOO CLOSELY
127177,HIT & RUN,CARELESS DRIVING
127175,DUI/DUID,CARELESS DRIVING
127176,ACCIDENT,  
127178,ACCIDENT,CARELESS DRIVING
137381,ACCIDENT,FAILED TO YIELD ROW
127179,HIT & RUN,IMPROPER BACKING
127180,FATAL,RECKLESS DRIVING
127181,ACCIDENT,FOLLOWED TOO CLOSELY
127182,DUI/DUID,CARELESS DRIVING
127183,ACCIDENT,OTHER
137382,HIT & RUN,CARELESS DRIVING
136104,DUI/DUID,FAILED TO STOP AT SIGNAL
127185,ACCIDENT,LANE VIOLATION
127602,HIT & RUN,  
129358,HIT & RUN,LANE VIOLATION
127603,HIT & RUN,CARELESS DRIVING
138578,ACCIDENT,CARELESS DRIVING
127605,ACCIDENT,FAILED TO YIELD ROW
137532,ACCIDENT,CARELESS DRIVING
127608,ACCIDENT,FOLLOWED TOO CLOSELY
127607,ACCIDENT,IMPROPER TURN
127606,HIT & RUN,CARELESS DRIVING
127609,ACCIDENT,FOLLOWED TOO CLOSELY
127610,ACCIDENT,  
127611,ACCIDENT,OTHER
127612,ACCIDENT,  
138580,ACCIDENT,FOLLOWED TOO CLOSELY
128059,HIT & RUN,  
127614,HIT & RUN,CARELESS DRIVING
127615,ACCIDENT,FAILED TO YIELD ROW
127616,ACCIDENT,FOLLOWED TOO CLOSELY
127617,ACCIDENT,LANE VIOLATION
127618,DUI/DUID,CARELESS DRIVING
127619,ACCIDENT,  
127627,HIT & RUN,LANE VIOLATION
135340,ACCIDENT,FOLLOWED TOO CLOSELY
127621,ACCIDENT,OTHER
